velocity,CO2,NOx
101.5912278,3.08503021,0
102.0428015,3.409044823,0
102.4786795,3.554641605,0
102.7473682,2.392165489,0
102.8971177,2.483151865,0
103.0267145,3.315358897,0
103.1733636,3.397047507,0
103.3744635,3.376427742,0
103.639238,3.827441438,0
103.8470038,3.918528433,0
103.9123448,2.97841831,0
103.8373925,2.898921288,0
103.5447919,2.791740343,0
103.1844476,2.502233688,0
103.0417515,2.788502514,0
103.0695776,4.717433671,0
103.2389372,4.475905452,0
103.5543644,4.42761932,0
103.8292152,4.754885058,0
103.9755542,3.603893157,0
104.0255482,3.643511105,0
104.0301601,3.532902405,0
103.9697022,2.879586656,0
103.7673622,2.895467647,0
103.4764281,2.766367462,0
103.2086307,2.747072494,0
103.0002836,2.803665308,0
102.8566187,3.066275334,0
102.7869758,3.763457191,0
102.7831779,3.620191549,0
102.9073103,4.759784646,0
103.2575396,4.718681974,0
103.8008465,4.822010452,0
104.3847687,4.977163468,0
104.7736368,4.575576243,0
104.8785467,3.425240959,0
104.8397142,3.13495478,0
104.7766985,3.359708477,0
104.7414701,4.03266902,0
104.7314326,3.495304582,0
104.7201549,3.326885376,0
104.70194,3.450545351,0
104.6838414,3.578276527,0
104.6756253,4.063398705,0
104.682795,3.855200039,0
104.7127139,3.333252334,0
104.7549957,3.495854283,0
104.7859997,3.667232695,0
104.7974324,3.615151261,0
104.7703814,3.158809361,0
104.6615572,2.835961703,0
104.4972359,2.978352128,0
104.3789555,3.689403326,0
104.3426808,3.516679604,0
104.3946125,3.286131489,0
104.6403195,5.209615972,0
105.0498828,4.898974236,0
105.3613183,3.654756157,0
105.4502611,2.783716089,0
105.4278607,2.973446073,0
105.4492147,3.108429769,0
105.5838885,4.950055533,0
105.7789814,3.208343518,0
105.9469845,2.051292143,0
106.0449572,3.047730139,0
106.0776665,4.157265166,0
106.0784416,3.028700304,0
106.0002727,3.08843683,0
105.7833607,2.611940129,0
105.5325768,3.7593145,0
105.3393829,3.577481494,0
105.199981,3.800467723,0
105.130532,4.019511223,0
105.1255326,4.11962159,0
105.2969462,5.235657858,0
105.7786713,5.07699071,0
106.3556177,4.480252068,0
106.7138305,4.272627814,0
106.821337,3.791092306,0
106.8281579,3.340379089,0
106.8016107,3.042474694,0
106.6755793,3.309342152,0
106.3713522,1.972194154,0
105.8746288,2.033999467,0
105.2660196,2.332914208,0
104.6781056,1.930828257,0
104.198667,1.940977157,0
103.829874,2.831840416,0
103.5248331,2.356258233,0
103.2117699,2.411613305,0
102.7703112,2.191189474,0
102.0142778,1.550813765,0
100.7754729,0.531729423,0
99.15214043,0.174936314,0
97.50121438,0.091339388,0
96.00290569,0.026755519,0
94.59102075,0,0
93.2002573,0,0
91.7834117,0,0
90.29390041,0,0
88.70009929,0,0
87.15532331,0,0
86.05588151,0.236216352,0
85.59562663,2.409238074,0
85.56218103,3.017831195,0
85.64732585,3.044498463,0
85.69545962,3.076932344,0
85.65592947,2.442605443,0
85.45506209,2.001945983,0
85.04297972,1.753699445,0
84.42770467,1.548043368,0
83.61253111,1.018615991,0
82.58234458,0.691203475,0
81.33954788,0.199700641,0
80.02854231,0.077881773,0
79.08873253,0.177892278,0
78.76962351,0.989771158,0
78.79372915,1.527509585,0
79.03335158,2.26776948,0
79.49593176,2.455666427,0
79.88979926,2.141500707,0
80.03474312,2.051157907,0
80.04206782,1.93174203,0
79.97176617,1.91196848,0
79.79182651,1.661379998,0
79.5165882,1.676092403,0
79.09880884,1.612492373,0
78.39013414,1.181294873,0
77.31208513,0.305833233,0
75.9422494,0.118910916,0
74.44479332,0.045031087,0
72.94497318,0.016453408,0
71.32757025,0,0
69.19185738,0,0
66.41854655,0,0
63.45684746,0.015231237,0
60.60354622,0.031247968,0
57.73268895,0.053712136,0
54.90736886,0.070186151,0
52.49374358,0.171054518,0
50.56602902,0.165758112,0
48.53592363,0.086850687,0
45.63569004,0.083479902,0
41.54525035,0.03133231,0
36.16949967,0.017557371,0
29.4068223,0.018085842,0
21.39979802,0.027055067,0
12.89988712,0.062690466,0
5.82403025,0.127120366,0
2.101918475,0.169321321,0
1.310075451,0.2016652,0
1.795598621,0.231551025,0
3.225272132,0.733251392,0
5.967191376,0.904375482,0
9.605282219,2.113542072,0
13.01933016,1.098983582,0
15.68420438,0.39534191,0
18.07415033,0.796442272,0
20.37472715,1.153613317,0
22.14602636,1.219159871,0
23.10525242,1.104261535,0
23.48590444,0.978795431,0
23.92364264,0.985752829,0
24.87535022,1.354554765,0
26.21139155,1.626994675,0
27.43407438,1.534919281,0
28.24824031,1.669025506,0
29.03078212,0.739075054,0
30.53002093,1.701346118,0
32.91582009,2.357306668,0
35.21984611,2.391007836,0
36.3961004,1.652450319,0
36.60564892,0.835320407,0
36.22767099,0.426005378,0
35.12640771,0.272666218,0
33.51756964,0.099798424,0
31.88857894,0.035417804,0
30.45502993,0.004790107,0
29.00791665,0.002523543,0
27.11089608,0.014506042,0
24.55717132,0.02222266,0
21.77824101,0.055633607,0
19.90575239,0.136462885,0
19.36992517,0.101287456,0
19.98950203,1.030764454,0
21.87423725,1.440064973,0
24.26615971,2.063326538,0
26.31808418,1.82877258,0
28.01718274,2.22609123,0
29.32008851,1.344212847,0
30.47281849,0.565199767,0
32.29891733,2.890367173,0
35.31564858,4.25871653,0
39.17805361,5.297670183,0.084151803
43.00554034,6.572536976,0.820432569
45.85527611,3.373317616,1.066588488
47.40939206,1.030499976,0
48.55630879,3.92200358,0
50.37085862,5.133106226,0.340707166
52.9285364,5.229793246,0.855893173
55.72192234,5.619211528,1.0157501
58.35222706,4.453203406,0.851515103
60.62924082,3.85497197,0.904381768
62.33097472,3.265171972,0.42847279
63.21893025,1.060825535,0.763061101
63.55811438,0.91164228,0
64.16021272,1.549018137,0
65.6238744,4.723465524,0
67.90778656,5.541923876,1.092588048
70.48278783,5.063896929,1.334181538
72.89660689,4.567935776,0.858151567
75.09824209,5.339857535,0.844632444
77.13164165,4.963078397,0.812283061
78.89929789,4.446288702,0.477440257
80.02102383,4.2760501,0.364108178
80.348969,1.057941442,0.580813146
80.11360963,0.841925865,0
79.38617748,0.472021343,0
78.55503684,0.277531016,0
78.13361451,0.341879702,0
78.05126005,0.888698444,0
78.2126748,1.66817168,0
78.7629964,2.713824669,0
79.58820752,3.384435474,0
80.39206461,2.354076491,0.002955574
81.10748269,2.363929795,0.089710985
81.8408056,3.674717483,0.119923351
82.54897649,3.654399376,0.085187455
83.10844428,1.282295504,0.169030564
83.6446978,1.589381978,0.113189912
84.41115627,2.930059891,0.07363171
85.47567977,3.494219613,0.06056309
86.70971783,3.424060753,0.04446501
87.95720389,3.371699854,0.04344065
89.13345818,3.491121419,0.030857048
90.23131101,3.524302053,0.041058335
91.27870479,4.157281533,0.02386045
92.27633709,3.947350274,0.042509443
93.20386152,3.684737978,0.014553518
94.07732266,2.903273629,0
94.89602293,4.53266928,0
95.58047573,3.512070552,0.006362935
96.05309347,3.154941688,0.005525463
96.31189964,3.188914159,0
96.41370914,2.944931054,0.023498945
96.43145895,2.47151488,0.021609623
96.39068865,2.063094278,0.037329903
96.14304392,1.64659342,0.034589531
95.49963271,0.846671003,0.312134945
94.7516604,0.926914466,0
94.37922444,0.996495646,0
94.32194449,2.254704393,0
94.48091767,3.551069082,0
94.98752358,3.636697095,0
95.71278545,3.726916306,0
96.43514068,3.810297745,0
97.07498643,3.532619595,0
97.62457168,3.625148452,0
98.09149243,3.509872264,0
98.46536233,3.372297976,0
98.73773276,2.870389907,0
98.98123069,2.860152562,0
99.37831486,4.306467236,0
100.0418787,4.923936479,0
100.8035315,4.510268174,0
101.3574186,2.607883706,0
101.669978,2.930710268,0
101.9810647,3.332343792,0
102.41516,4.588667904,0
102.8483251,3.277557139,0
103.17441,2.7029688,0
103.4713511,3.807138198,0
103.8249134,3.504581844,0
104.2280046,4.290853797,0
104.6410946,3.937193463,0
104.9905876,3.983470715,0
105.2181184,2.6939994,0
105.3461263,4.16854257,0
105.4192958,2.446376213,0
105.4713826,2.741009378,0
105.5701692,2.890692036,0
105.733638,4.201709101,0
105.8553676,4.090215741,0
105.8792794,2.062882173,0
105.8352925,2.092230285,0
105.7704553,2.542394531,0
105.7418928,2.766367462,0
105.7833607,3.390999762,0
105.878078,3.629509228,0
105.9449692,2.630468823,0
105.9635716,2.641747331,0
106.0051171,3.276658807,0
106.1612999,3.779036879,0
106.3687169,3.347679372,0
106.458241,3.538526363,0
106.4531253,2.447503356,0
106.3683293,2.454838865,0
106.1234362,2.523323002,0
105.7880501,2.28155439,0
105.5217254,2.406947865,0
105.3797657,2.805283736,0
105.2648957,2.892318599,0
105.1144099,2.607313613,0
105.0067872,2.777101513,0
104.991944,3.490667373,0
105.0180649,3.05485318,0
105.020584,2.597391617,0
104.9739229,2.495491233,0
104.8998232,2.275268048,0
104.828979,2.961115739,0
104.7474384,3.090254125,0
104.6389243,2.675348169,0
104.5090174,2.436690664,0
104.3415181,2.607534189,0
104.111972,2.30857996,0
103.84681,2.34254235,0
103.6123032,2.486614606,0
103.4401533,2.257076921,0
103.3212141,2.364502745,0
103.2316125,2.59196727,0
103.1385228,2.443931853,0
103.0217151,2.353331001,0
102.8665012,2.104462149,0
102.6573015,2.176457557,0
102.3609417,1.843401154,0
101.8916181,1.566419763,0
101.30072,1.500582885,0
100.8412402,1.413388448,0
100.6378925,2.316043781,0
100.6101439,2.937705089,0
100.6109577,3.25385005,0
100.447954,1.869982599,0
99.92941156,2.29128595,0
98.96952667,0.62395983,0
97.81540151,0.428016795,0
96.94263796,1.179162291,0
96.5214094,2.319178062,0
96.35282497,2.747502685,0
96.23690864,2.894705681,0
96.0952202,3.395348111,0
95.91035865,3.147455333,0
95.70945251,3.219521554,0
95.53520984,3.189662107,0
95.38038345,3.59081805,0
95.20145142,3.419408582,0
95.04701257,2.244646818,0
94.99294929,3.748984928,0
95.04511358,3.705475465,0
95.19381667,3.613511355,0
95.34158965,3.456244077,0
95.39968346,2.546357467,0
95.36375753,2.473557419,0
95.1893986,2.131696471,0
94.76421703,1.975653603,0
93.96880854,0.693684289,0
92.92986337,0.225763947,0
92.14077195,0.304057971,0
91.87704389,0.945951733,0
91.92924693,1.305224832,0
92.09523477,2.144749663,0
92.23525674,2.787129224,0
92.09779261,1.096841196,0
91.41675025,0.299572395,0
90.30207772,0.102176528,0
89.27751067,0.027746248,0
88.72563887,0.909284675,0
88.61456691,2.082254384,0
88.72199589,2.79556131,0
88.8849996,2.527324407,0
89.01029465,2.102507302,0
89.07486055,2.408888264,0
88.99459886,2.401123103,0
88.48318732,1.342669424,0
87.29755431,0.363177028,0
85.81811933,0.125704918,0
84.87276758,0.723007979,0
84.65046866,2.495318744,0
84.79529625,2.909486444,0
85.09905827,2.716171986,0
85.40483555,2.290975853,0
85.65852606,2.381924335,0
85.95252181,2.323865792,0
86.24376596,2.318713247,0
86.38526061,2.179954863,0
86.27849047,0.723690448,0
85.74843776,0.22076746,0
84.79134323,0.071113267,0
83.69442052,0.031089585,0
82.60447371,0.000989262,0
81.49797849,0,0
80.36268828,0,0
79.20325368,0,0
78.03560301,0,0
76.88523709,0,0
75.7696732,0,0
74.69053904,0,0
73.62744948,0,0
72.50673116,0,0
71.31129313,0.03172378,0
70.41539282,0.268043792,0
70.12631896,0.540544088,0
70.38171468,4.059015178,0
71.23630212,3.799181842,0
72.50742876,3.643019819,0
73.8505235,3.95367526,0
75.23314839,3.653897063,0
76.64867631,4.140831987,0
77.87252179,2.525432546,0
78.63227564,2.152937899,0
78.94917562,1.903756405,0
79.04490058,1.693984211,0.002444036
79.05904617,2.046937992,0
79.0339329,1.4645788,0
78.89619748,0.682664746,0
78.56937621,0.606816698,0
78.12869262,0.535104497,0
77.72932191,0.951728353,0
77.51357259,0.784918411,0
77.46605891,1.361409782,0
77.67421224,2.822495073,0
78.30820598,3.78892907,0
79.13225444,2.867998081,0
79.88352094,2.783340277,0
80.58832014,2.459279096,0
81.26188278,2.190548684,0
81.80197304,1.849089974,0
82.17402145,1.628749483,0
82.53986905,2.14226651,0
83.0229119,2.444648928,0
83.53257946,2.568448066,0
83.97233292,1.967562334,0
84.39817333,2.488731107,0
84.80537256,1.98255967,0
85.04483997,1.174023188,0
85.08309119,0.861403878,0
85.02557871,0.807992729,0
84.96694233,1.136661748,0
84.95322305,1.445397725,0
85.05437371,1.652805656,0
85.32000077,1.641032473,0
85.57729549,1.601202739,0
85.66860237,1.382541464,0
85.59578165,1.020822997,0
85.24326578,0.442442632,0
84.55540254,0.31044301,0
83.82514127,0.310608856,0
83.34058698,0.872193063,0
82.9667946,0.680883255,0
82.44154751,0.545867149,0
81.75922623,0.494031511,0
80.99315531,0.435397353,0
80.13930422,0.417254452,0
79.21228361,0.372980678,0
78.29239392,0.357623539,0
77.50078343,0.358519767,0
76.95937549,0.587966068,0
76.68622995,1.07284962,0
76.44649126,1.205783133,0
75.94469097,0.51675573,0
75.089871,0.236639717,0
73.84343133,0.094325845,0
72.28916036,0.065167187,0
70.73523818,0.001015557,0
69.35466731,0,0
68.10307322,0,0
66.90604622,0,0
65.68057303,0,0
64.32391402,0,0
62.71999784,0,0
60.85607408,0,0
58.88979825,0,0
56.95925457,0,0
55.05932738,0,0
53.10510437,0,0
51.50909422,0.123322221,0
50.84460026,0.288452246,0
50.86409405,2.264072101,0
51.22238441,3.822133256,0
51.69631983,1.748545557,0
51.94183302,1.677894346,0
52.02403246,1.945740092,0
52.26136834,2.258411444,0
52.83048614,3.834147396,0
53.66364204,2.951627862,0
54.72832056,2.823027419,0
56.29929496,4.622024608,0
58.58824527,5.728733123,0
61.10964832,5.102669208,0
62.9341582,4.669305017,0
63.71344459,1.10582378,0.694085641
63.93287564,0.510353232,0.008725876
64.34925982,1.331324023,0
65.4643974,4.681865527,0
67.25391148,4.641000235,0.044839071
69.25014496,3.221496967,0.09136315
71.10593016,5.346604522,0.076852572
72.86068097,4.223836796,0.235837727
74.58074601,4.6761568,0.096117286
76.14927884,4.441287515,0.229236355
77.37087653,3.020867653,0.068522961
78.18194205,2.990819864,0.035817762
78.79148136,2.828006104,0
79.49941972,3.459456083,0
80.25863099,3.287955313,0.119836755
80.74892104,2.359638326,0
80.86917793,1.069438207,0.41270126
80.82879518,0.945729675,0
80.96083361,1.467830884,0
81.52235541,2.734051905,0
82.50394313,3.845440247,0
83.59950942,3.25126002,0
84.5239722,2.236844077,0
85.21691235,2.127848727,0
85.67852366,1.897241112,0
85.91066637,1.73173351,0
86.00902666,1.242644031,0
86.10994479,1.312674318,0
86.26566255,1.384700449,0
86.50640888,1.480475992,0
86.91763863,1.721396027,0
87.58042736,2.433040183,0
88.45811281,2.91009522,0
89.36226795,2.809800237,0
90.11272059,2.039420062,0
90.57003008,1.739231344,0
90.70447133,1.481596352,0
90.651997,1.190633884,0
90.42779908,0.718840465,0
90.09652098,0.285108991,0
89.88239937,0.497939069,0
89.80543185,0.903438573,0
89.7228061,0.891031541,0
89.47035576,0.687721578,0
88.94638759,0.197960343,0
88.31394405,0.163700254,0
87.86531568,0.172471205,0
87.67731497,0.55718082,0
87.6360021,1.008718827,0
87.63576957,1.144825394,0
87.69533607,1.460637363,0
87.90604723,2.039739006,0
88.21449861,2.152975813,0
88.46598008,1.635658443,0
88.62875126,1.778401427,0
88.76082844,1.831626857,0
88.88298434,1.761327418,0
89.00041212,1.839113944,0
89.12613347,1.86751223,0
89.24561527,1.783172193,0
89.32483057,1.651651403,0
89.40951034,1.601455353,0
89.63653738,2.099563503,0
90.08349928,3.201870429,0
90.68687654,2.934680423,0
91.31401063,2.71256382,0
91.8564262,2.709396787,0
92.19347881,2.094471043,0
92.29079272,1.614277287,0
92.26161017,1.686417592,0
92.09740506,1.570527579,0
91.76492555,1.147814713,0
91.43864685,1.087054768,0
91.27200017,1.284587046,0
91.23603549,1.503166027,0
91.24049232,1.427210999,0
91.27296904,1.553815134,0
91.38702513,1.847775343,0
91.60975036,2.074844058,0
91.94598911,2.212876434,0
92.35039797,2.696999754,0
92.70113111,2.314829814,0
92.92203485,1.91105401,0
93.05535219,1.90763087,0
93.19921091,1.947477957,0
93.40996083,2.154925331,0
93.65648165,2.076490105,0
93.83661509,2.089362923,0
93.89354625,1.987155076,0
93.85653518,1.654377815,0
93.77080903,1.277821289,0
93.71038992,1.33213103,0
93.75015259,1.643215428,0
93.96535934,1.816909459,0
94.3232234,1.942672096,0
94.65810572,1.733716188,0
94.91474161,1.673269655,0
95.15455782,1.609207276,0
95.43537685,1.560761376,0
95.77254572,1.804095327,0
96.11254371,1.601686084,0
96.36224244,1.455683018,0
96.47288809,1.43348601,0
96.49354453,1.460127633,0
96.37832579,1.172565745,0
95.9906591,0.781428889,0
95.37065593,0.590182777,0
94.59931432,0.206124471,0
93.68093609,0.145282502,0
92.66381,0.04905357,0
91.68458635,0.016029406,0
90.94455881,0.309009692,0
90.57316924,0.419041137,0
90.50298386,0.78945189,0
90.57568832,1.395811861,0
90.70416129,1.656105978,0
90.83984269,1.764238678,0
90.9425048,1.744775566,0
90.99835081,1.677828212,0
91.01358154,1.702777008,0
90.98846828,1.751578903,0
90.91072566,1.66668202,0
90.83058023,1.614029232,0
90.82538706,1.874888701,0
91.0205187,3.018928735,0
91.59684493,4.438596729,0
92.4720113,4.109169624,0
93.28772743,3.694073352,0
93.81305203,2.929028615,0
94.05011662,3.085483478,0
94.10080821,2.676558111,0
94.05914654,2.376455133,0
93.91621795,2.177776792,0
93.64931197,2.38249656,0
93.39891564,2.331486483,0
93.30474089,3.204121481,0
93.3029194,3.384307541,0
93.3866303,3.781224889,0
93.63908064,3.871490566,0
94.00508326,3.945469197,0
94.39515276,4.431040782,0
94.68341277,3.702569783,0
94.77638611,3.816986878,0
94.76127165,2.952392569,0
94.63047338,3.179841962,0
94.30551235,2.829213215,0
93.93234005,2.873114057,0
93.71325779,2.470087285,0
93.65981459,2.818266817,0
93.70271642,3.142612883,0
93.80518475,2.567638245,0
93.90141352,2.649474217,0
93.96547561,2.535583716,0
94.03988529,2.357505497,0
94.15894078,2.32797575,0
94.33663265,3.187000664,0
94.57691391,2.990136773,0
94.79041544,2.934106299,0
94.86753797,2.468392392,0
94.84370362,2.249039502,0
94.69666699,2.06999956,0
94.47409678,1.983228698,0
94.37472885,2.552478583,0
94.398912,2.780559026,0
94.44727829,2.596302682,0
94.47146144,2.661121321,0
94.39011461,1.793796377,0
94.11910059,1.754234258,0
93.7294574,1.740454669,0
93.35907546,1.679681289,0
93.04853131,1.60015195,0
92.79030646,1.876508157,0
92.57289067,2.008897591,0
92.40260102,1.957204682,0
92.27436058,1.943009115,0
92.14720529,1.903441344,0
91.98183752,1.925425958,0
91.76604945,1.802642745,0
91.5204975,1.806288129,0
91.28184395,1.716250958,0
91.04307413,1.738290311,0
90.77488924,1.644950289,0
90.5032939,1.623764303,0
90.26060983,1.677475932,0
90.0383109,1.59753372,0
89.82035255,1.59622359,0
89.58410181,1.63154806,0
89.30460044,1.604017817,0
88.96948559,1.51091313,0
88.54864459,1.394600005,0
87.9788292,1.246889399,0
87.28709045,0.938269283,0
86.66189411,0.84116067,0
86.28728787,1.188432485,0
86.16315547,1.756358888,0
86.15617956,1.802698725,0
86.22826394,2.063381905,0
86.42331807,3.078356139,0
86.68840256,2.555032236,0
86.94918524,2.102527926,0
87.218339,2.241697349,0
87.5260928,2.649857859,0
87.84283776,2.576381399,0
88.13656222,2.492027677,0
88.46404233,2.42039512,0
88.874652,3.403754124,0
89.27646428,2.812804694,0
89.54228512,2.596898644,0
89.65564362,2.228955476,0
89.67664885,2.138722421,0
89.65785265,2.130849034,0
89.61285805,1.96929187,0
89.56216645,1.885974965,0
89.53701443,1.917346188,0
89.53794455,2.699532828,0
89.54848592,2.167801299,0
89.52771322,1.793033882,0
89.42757019,1.840671694,0
89.24057711,1.714788963,0
89.00661292,1.646380708,0
88.76904451,1.545363655,0
88.53089478,1.549417567,0
88.28770689,1.56994481,0
88.05447904,1.530122479,0
87.83330402,1.495659928,0
87.60511433,1.462911022,0
87.35731459,1.520671384,0
87.10478673,1.547952756,0
86.91651473,1.582962118,0
86.84381028,1.63188898,0
86.8489647,2.244806337,0
86.96530733,2.65463689,0
87.26585269,2.38432464,0
87.69773888,2.454688027,0
88.2239936,3.264873356,0
88.88608474,3.492658202,0
89.67110688,3.969811265,0
90.45496636,4.051357248,0
91.1139571,2.932638679,0
91.66067449,3.253062768,0
92.18933202,3.978667843,0
92.64629272,3.899945648,0
92.87428864,3.472696803,0
92.91691918,2.255419476,0
92.84475729,1.937404512,0
92.6203656,2.3657737,0
92.267966,2.302988134,0
91.77965247,1.791587546,0
91.08322435,1.698665568,0
90.2200333,1.171566728,0
89.4679917,0.855563582,0
89.07908485,1.71418811,0
88.98219725,2.035682536,0
88.98002696,2.137231965,0
88.95258839,1.604084368,0
88.86519577,1.671549672,0
88.78032223,1.210296548,0
88.75245735,1.715088478,0
88.84368672,2.239307126,0
89.09954751,2.769834223,0
89.40466596,2.458145819,0
89.74865572,2.061800399,0
90.31560323,4.102809457,0
91.14759648,3.96487222,0.417369092
92.08531348,3.967451588,0
92.9408698,4.087513505,0
93.53870508,3.840152689,0
93.79196928,2.054773745,0
93.79065161,2.062173831,0
93.7163582,2.167097712,0
93.73961122,2.370160157,0
93.96888605,3.396532113,0
94.44359656,4.155732827,0
95.10208349,3.534930157,0
95.73096156,4.008315518,0
96.09111217,2.691853019,0
96.1566857,1.670799417,0
96.11297001,2.105043184,0
96.09855314,2.215539526,0
96.16207265,2.668756186,0
96.35123601,2.697923999,0
96.58178976,2.845315032,0
96.72018402,2.605519184,0
96.76971296,2.256037843,0
96.79436117,2.44898363,0
96.84513027,2.712570714,0
96.92388052,3.419426436,0
97.02142696,2.956924888,0
97.1685411,2.758313598,0
97.31212853,2.582703652,0
97.36460286,2.513743611,0
97.32057713,2.295447124,0
97.16458809,2.124920495,0
96.91039376,2.010564587,0
96.58128594,1.813266105,0
96.08874811,1.586844088,0
95.39852081,0.987161004,0
94.77471965,0.713968664,0
94.48773856,1.067510495,0
94.4715777,1.856413941,0
94.58171954,1.591021634,0
94.70724712,1.537377993,0
94.75421823,1.456634688,0
94.69779089,1.114346007,0
94.55765265,0.674723284,0
94.44665821,0.467795799,0
94.42402527,0.361050185,0
94.45320781,1.058635849,0
94.49762109,1.734841452,0
94.43937226,1.955481272,0
94.12596024,1.900372411,0
93.59819407,2.064646061,0
93.14867434,2.973758122,0
92.96993608,4.297221336,0
92.96234009,4.383715818,0
93.00667586,4.109169624,0
93.0715518,3.597383624,0
93.16626912,3.510135133,0
93.35717646,4.193540005,0
93.69508168,4.602628113,0
94.08867789,3.840243589,0
94.38484392,3.221193914,0
94.59365609,3.020788158,0
94.7732082,4.229867141,0
94.87567653,2.73280604,0
94.89776691,1.907319653,0
94.85048575,2.130718034,0
94.70527061,1.95434868,0
94.5076974,2.073375457,0
94.32240955,2.401434079,0
94.18025605,2.130779833,0
94.09770781,2.181214201,0
94.0726333,2.597112021,0
94.07705137,2.518065165,0
94.04701622,2.298920046,0
93.89765428,2.072769331,0
93.59443483,1.835758347,0
93.23598945,1.735693576,0
92.99501059,1.901758394,0
92.92513525,2.199256076,0
93.04829878,2.829635604,0
93.45607933,4.01195663,0
93.98524068,3.499993408,0
94.31287581,2.864892605,0
94.39596662,2.00855214,0
94.32113063,2.073496534,0
94.11913935,1.62452501,0
93.92222498,1.806401256,0
93.83068557,2.358640488,0
93.80456467,2.220003366,0
93.83556871,2.116026504,0
94.0057421,2.911148862,0
94.36298608,3.498736487,0
94.82529498,3.227675908,0
95.28659624,3.214161654,0
95.63043098,2.73969695,0
95.7708405,2.85997823,0
95.77808769,2.139247645,0
95.6928266,2.023788072,0
95.4895564,2.159475781,0
95.29279705,2.157499422,0
95.2217203,3.038768226,0
95.24656229,3.122113001,0
95.39615675,2.787421854,0
95.71069267,3.404102994,0
96.0944451,3.23433494,0
96.37782197,3.521794876,0
96.47091158,2.78901484,0
96.46808246,1.853981902,0
96.39068865,1.993549319,0
96.18346543,2.130996443,0
95.90303395,2.364801119,0
95.61074342,2.270377992,0
95.40483788,2.208141552,0
95.34891435,2.254998255,0
95.3585256,3.133327968,0
95.36321496,3.295949884,0
95.35445632,2.09368671,0
95.32228964,1.880475929,0
95.28399966,2.773412915,0
95.26919523,2.041577629,0
95.30628381,2.325325852,0
95.43270275,2.75326017,0
95.62112977,3.000148141,0
95.78754392,3.426316041,0
95.88400522,2.324357948,0
95.93485184,2.729164732,0
95.99313942,2.955937695,0
96.10060715,3.449437637,0
96.28833658,3.39431171,0
96.531757,3.126689032,0
96.71716112,2.423582472,0
96.77777401,2.581732405,0
96.75599367,2.188074658,0
96.63868216,2.072769331,0
96.38754949,2.034051184,0
96.08405875,1.965924312,0
95.8461803,1.989750542,0
95.69162519,2.10349053,0
95.55365724,2.195315143,0
95.35693665,2.167209479,0
95.0352698,1.919392472,0
94.59764786,1.641707996,0
94.17715565,1.809242915,0
93.86657274,1.956722829,0
93.5942023,2.005087334,0
93.3628347,1.980215124,0
93.27625593,2.426320797,0
93.32644371,3.763242118,0
93.56629867,3.790040461,0
93.98741096,3.130277518,0
94.36724913,2.890775624,0
94.59191211,2.974926005,0
94.68806337,2.169740504,0
94.71073507,2.608698529,0
94.72716721,2.888795588,0
94.77068912,2.479444534,0
94.85800423,2.636347997,0
95.00287058,3.510124037,0
95.2320679,2.773318799,0
95.61589784,3.708396211,0
96.15575558,3.891168918,0
96.62128115,3.505363109,0
96.80823547,3.408286118,0
96.81962945,2.617090729,0
96.71030148,2.119491402,0
96.42084007,2.367326104,0
96.0160049,2.315852029,0
95.54435603,2.152441779,0
95.04329209,2.101993476,0
94.58121572,2.087391373,0
94.14157852,2.078636554,0
93.66163608,2.030156215,0
93.16530025,2.076857338,0
92.71717569,2.352808973,0
92.28404934,2.325843764,0
91.81480329,2.139364543,0
91.38117312,2.143352839,0
91.11070168,2.599683796,0
91.01830966,2.345141243,0
91.07248921,2.590258216,0
91.41093699,3.9982808,0
92.09930405,4.400816188,0
92.89041073,3.506684624,0
93.61648645,3.783545374,0
94.33260212,3.413131468,0
95.00542841,2.862385899,0
95.52641245,2.307169394,0
95.90745202,2.412026761,0
96.20388934,2.135108328,0
96.44975133,1.902551732,0
96.77595252,2.239390494,0
97.12761578,2.21895001,0.129642687
97.26988554,2.225535413,0.148130511
97.17109893,0.587423753,0.247408767
96.97352573,0.588732931,0.32792211
96.87473912,0.573423665,0
96.91178894,1.24963638,0
97.00263076,1.459357986,0
97.07316494,1.598960119,0
97.08932579,1.376281993,0
97.07246735,1.192795715,0
97.04049444,1.155753524,0
97.02479865,1.421558099,0
97.06560771,1.695990313,0
97.18373308,1.425153738,0
97.29755664,2.015351142,0
97.33406389,1.621405119,0
97.32584782,1.594109654,0
97.27779156,1.57811574,0
97.18404312,1.504435353,0
97.08769808,1.848738901,0
96.96096909,1.84102366,0
96.69460569,1.474741984,0
96.3946029,1.293373274,0
96.27667131,1.628648115,0
96.33488138,2.931914127,0
96.58427008,3.676920887,0
96.99127554,2.849623365,0
97.32778557,2.96334095,0
97.50117563,2.471366534,0
97.56872567,2.253091144,0
97.5824062,2.090546268,0
97.56667165,2.138840878,0
97.51427483,2.192911355,0
97.38634444,2.042132862,0
97.15063627,1.925429684,0
96.82296239,1.560770058,0
96.43905494,1.767000101,0
96.09169349,1.564483383,0
95.90028234,1.830776224,0
95.86028714,2.367089566,0
95.920745,2.470741684,0
96.05390733,2.510443559,0
96.16997868,2.014194248,0
96.23834257,2.472142677,0
96.30232715,2.485675275,0
96.34519023,2.348054995,0
96.34999585,2.485080435,0
96.2734934,2.139883152,0
96.09087964,2.224875604,0
95.92853477,2.193129206,0
95.87047971,2.108678432,0
95.88416024,2.110182601,0
