velocity,RPM,CO2,NOx,NH3
73.31458545,1621,2.439318224,0,0.735978305
72.91165822,1604,4.411847668,0,0.555615128
73.16438756,1612,4.16349961,0,0.722072541
73.89417031,1627,3.466123872,0,0.764077815
74.76177713,1653,2.565825711,0,0.582890227
75.48031448,1666,2.265294488,0,0.532019693
76.19418248,1684,3.595658797,0,0.781188108
77.1322967,1699,2.925147081,0,0.696613708
78.40582693,1725,2.678835727,0,0.619839605
79.84426354,1753,1.784333468,0,0.457090632
81.14433133,1780,1.516097299,0,0.423355899
82.25707978,1806,1.608291416,0,0.451334916
83.28309478,1824,1.613998055,0,0.46044555
84.14540965,1847,1.556391199,0,0.43165872
84.92558262,1859,1.933095564,0,0.551553535
86.17825636,1888,6.840077444,0,1.197465498
88.48562278,1942,8.112262058,1.63835067,2.040367666
91.8857372,2018,9.966129607,6.5396407,1.849127231
95.51305511,2108,4.900919994,2.485337043,1.3389934
98.17961239,2147,1.668132107,0.798560374,0.651787653
99.59287335,2182,2.034855792,0,0.560928909
100.2820715,2194,2.325781071,0,0.630699186
100.6277212,2208,4.005055747,0,0.998283412
100.7194742,2220,0.943001694,0,1.071027077
100.5643346,1686,0.386760775,0,0.663609937
100.0016373,1807,0.171165164,0,0.452174225
99.08247291,1792,0.071984993,0,0.316491676
98.1163425,1776,0.033025572,0,0.254031378
97.2392024,1758,0.021592724,0,0.148991259
96.45887379,1746,0.351193453,0,0.071141994
95.66212457,1733,1.116376476,0,0.142427623
94.63836643,1711,0.261799711,0,0.536793151
93.34417426,1687,0.075585113,0,0.510066211
91.94729499,1661,0.006884505,0,0.407064944
90.6595232,1638,0,0,0.180614528
89.61844949,1620,0.063553504,0,0.111792538
88.88430867,1608,0.337484351,0,0.115687385
88.43379283,1601,0.987571728,0,0.088197359
88.20032461,1599,1.505173379,0,0.143189238
88.1232801,1595,1.764568591,0,0.357573106
88.14203538,1591,4.124581134,0,1.1236884
88.34480253,1598,6.146624163,0,1.596521183
88.74162068,1610,2.083647696,0.029107105,0.682967741
89.05458483,1604,1.700202001,0.167674214,0.531513726
89.21458838,1613,3.009045718,0,0.711314256
89.45116951,1615,4.658443553,0,1.13508019
89.92137451,1630,3.897424674,0,0.920422025
90.61022249,1639,3.978667843,0,0.919737817
91.39097913,1653,3.93852113,0,0.89543222
92.09251222,1666,2.701187722,0,0.646379281
92.56563557,1675,2.179598635,0,0.524096121
92.79163281,1678,2.294704438,0,0.529592126
92.91614919,1678,2.39997704,0,0.547544211
93.09747617,1682,3.342033745,0.056040771,0.700088279
93.29662457,1689,2.259402037,0,0.525060637
93.38689895,1695,1.559108036,0,0.409412871
93.33545811,1694,1.480518741,0,0.373304149
93.06802027,1690,1.484280634,0,0.399658654
92.57205595,1678,1.180912489,0,0.393000623
92.03636311,1669,1.183532748,0,0.374592008
91.68507127,1660,1.404245772,0,0.37731034
91.58055533,1656,2.93700081,0,0.587180999
91.66324199,1660,2.798659225,0,0.461401309
91.89713823,1664,2.646754293,0,0.479416687
92.11687074,1670,2.413420434,0,0.472556703
92.18539366,1673,1.919563987,0,0.407901394
91.98616745,1670,1.415554352,0,0.382930035
91.28576279,1657,1.533345825,0,0.946088078
90.35687056,1639,0.344036699,0,0.632189362
89.80339523,1616,0.902351181,0,0.182873845
89.68697242,1622,3.015526121,0,0.085358433
89.82265636,1628,3.003930862,0,0.422168905
90.07845971,1631,2.189216605,0,0.480833541
90.22036948,1634,2.15175435,0,0.572639307
90.22033056,1634,2.281108345,0,0.598938635
90.18752828,1636,2.244087194,0,0.577564498
90.15939536,1632,2.42190825,0,0.623471699
90.1783452,1634,2.594514452,0,0.659366801
90.27484539,1637,2.681170435,0,0.662241153
90.4606861,1641,3.83003264,0,0.868285569
90.76314418,1644,4.34528111,0,0.988964553
91.17229723,1652,3.928666602,0,0.90838422
91.60868825,1660,4.055870405,0,0.898554562
91.9719648,1670,3.119495269,0,0.727417143
92.1673777,1669,2.516320295,0,0.626214791
92.21309856,1678,2.258769718,0,0.575908735
92.09251222,1673,2.054087067,0,0.515305492
91.70075255,1667,2.055959508,0,0.501815637
91.08529141,1656,1.737923455,0,0.425477137
90.32690881,1644,1.371891661,0,0.380596031
89.53479005,1622,1.712149583,0.052588433,0.432041166
88.99913613,1612,2.212299743,0,0.496133556
88.84150617,1612,2.401111142,0,0.521503028
88.88570948,1601,4.390453095,0,0.835412339
88.98026411,1611,2.927418294,0,0.587521552
89.03676342,1618,2.047547749,0,0.452379498
88.80321738,1609,2.105961199,0,0.942600784
87.91969581,1590,0.531352382,0,0.933829059
86.66262509,1567,0.204097264,0,0.528252135
85.8402722,1553,0.551346225,0,0.137350524
85.63116249,1543,1.44718706,0,0.003209947
85.6753269,1545,1.980101487,0,0.137861905
85.87708235,1551,1.925818383,0,0.35176318
86.23779075,1560,1.902682268,0,0.425187736
86.5897441,1563,1.813992816,0,0.443968373
86.83196737,1568,1.664864854,0,0.386330711
86.97531686,1571,1.41993676,0,0.333828915
87.06259506,1568,1.227460549,0,0.329398412
87.132869,1564,1.146639662,0.037034866,0.36858378
87.19166408,1574,1.253172516,0,0.317565482
87.23936942,1575,1.143174788,0,0.274589005
87.32158914,1578,0.893288032,0,0.307681529
87.61544781,1584,2.023179395,0,0.480367215
88.31402364,1591,3.290477793,0,0.24592059
89.43288117,1608,5.698811534,0,0.723612399
90.83688122,1636,4.355782865,0,0.756574864
92.22080301,1664,3.325232566,0.106129481,0.545945837
93.21125302,1682,2.432983849,0,0.399877336
93.67437615,1685,2.123384629,0.044378278,0.39509695
93.82679198,1691,3.030332082,0.061440834,0.44599774
94.00734074,1694,3.072408772,0.001667568,0.467478666
94.33423516,1700,3.693172472,0.065426241,0.516189626
94.71650046,1710,2.669976175,0,0.425947093
95.09055546,1716,3.410784846,0.004818396,0.482707438
95.4948835,1723,3.344351227,0,0.476953761
95.95442678,1733,2.607593354,0,0.383804104
96.38346355,1745,2.078575792,0,0.357269263
96.70319828,1750,2.259986743,0.0441787,0.334621774
96.93600501,1754,2.226698939,0,0.347932383
97.12028925,1760,2.279999632,0,0.352669807
97.25916393,1764,2.093182084,0,0.334601241
97.34079999,1765,1.967161812,0,0.318529784
97.36636476,1764,2.064367413,0,0.320420899
97.36628693,1764,2.065242219,0,0.321070318
97.31803684,1764,2.043439638,0,0.318770396
97.19776179,1761,2.149571713,0,0.324514424
97.09667005,1760,2.284404193,0,0.34478961
97.06954883,1762,2.594223935,0,0.373061257
97.20227551,1760,4.458403736,0,0.547133675
97.62862739,1772,3.682590159,0,0.499905755
98.16350308,1779,3.137490755,0,0.424689007
98.48199265,1787,2.612803779,0,0.361907694
98.5598543,1786,2.394234405,0,0.341285917
98.44981294,1780,1.658108631,0,0.300724793
98.13984497,1777,1.694324985,0.009416368,0.277656538
97.80271686,1769,1.930687723,0,0.309207964
97.60450234,1768,2.283072865,0,0.343209345
97.53605724,1767,2.822258375,0,0.386328453
97.53426732,1766,2.76177593,0,0.388685594
97.53804172,1767,2.554192479,0,0.360800798
97.51512293,1764,2.323114121,0,0.347592905
97.44185282,1765,2.192764456,0,0.338744425
97.35722059,1762,2.663961694,0,0.404569972
97.32480741,1764,2.757370127,0,0.391057048
97.35655909,1764,2.679950863,0,0.39219826
97.44574395,1765,2.741334789,0,0.400354079
97.56267262,1766,3.662608263,0,0.499775773
97.69294789,1771,2.946167517,0,0.426019374
97.81439027,1773,2.340395158,0,0.346375614
97.8788275,1774,2.554943643,0,0.397741135
97.89855557,1771,2.710708159,0,0.404572246
97.93696109,1769,2.814541411,0,0.425087001
98.01416125,1772,3.212162559,0,0.473399308
98.07708093,1778,2.496151901,0,0.371448277
98.04980406,1776,2.003109493,0,0.349179785
97.8158689,1770,1.731487343,0,0.306488038
97.30760859,1763,1.541823284,0,0.319567664
96.63230176,1748,1.335034942,0,0.296035497
96.09797083,1736,1.399316072,0,0.310769999
95.91917308,1737,2.707297724,0,0.423123911
95.95948526,1732,3.989268487,0,0.465428831
96.2262227,1741,3.490991208,0,0.439402629
96.66179658,1751,2.737624271,0,0.399739692
96.89398073,1756,2.791379761,0,0.4144516
96.90133497,1756,2.521084743,0,0.404639327
96.82351223,1756,2.304863215,0,0.39370959
96.67568794,1749,2.358640488,0,0.411995126
96.50494485,1748,2.36312421,0,0.407802744
96.32330657,1743,2.231160463,0,0.392445621
96.12411927,1744,2.074102901,0,0.368099839
95.92855072,1738,2.174752249,0,0.388657783
95.7720881,1734,2.250314962,0,0.392098555
95.66920644,1734,2.237502691,0,0.389319608
95.58729801,1732,2.196027504,0,0.382908204
95.4934827,1729,2.200727503,0,0.390296587
95.39709923,1728,2.178752802,0,0.386672501
95.31021014,1729,2.206189662,0,0.391818788
95.21363212,1728,2.044418009,0,0.36515508
95.0835125,1723,2.080920035,0,0.38887347
94.92537669,1722,2.046785664,0,0.372640032
94.77222154,1715,2.025359294,0,0.372469715
94.65206323,1715,2.035079764,0,0.379219867
94.56490176,1712,1.97070451,0,0.363452619
94.4736546,1712,2.013913365,0,0.372777866
94.35349629,1709,2.024298869,0,0.373608743
94.25680153,1708,2.195315143,0,0.396844605
94.22637284,1703,2.116993628,0,0.382958251
94.26034247,1708,2.253206792,0,0.418955949
94.3908512,1710,2.816948118,0,0.481017719
94.62836621,1714,3.515240346,0,0.588494644
94.92308092,1718,3.086898147,0,0.514481096
95.21304845,1725,3.28054022,0,0.56364573
95.48177037,1726,3.660375916,0,0.64266286
95.78477321,1733,3.813508499,0,0.684144905
96.15326389,1746,3.28784709,0,0.603838973
96.51070373,1749,3.039072762,0,0.589619284
96.75794658,1755,2.925179073,0,0.585134173
96.89036197,1758,2.960538936,0,0.597587853
96.96841818,1757,3.0719302,0,0.624469027
97.03110439,1757,3.482711924,0,0.708884359
97.08083312,1759,3.87663609,0,0.788930968
97.10869367,1757,2.864818993,0,0.593540654
97.10301261,1760,2.982127678,0,0.622659191
97.02044268,1758,3.117710218,0,0.666973397
96.83448524,1754,3.133424334,0,0.674345884
96.60669808,1750,3.133424334,0,0.671954587
96.3980164,1748,3.132935357,0,0.677647765
96.22657291,1742,3.030182245,0,0.661085191
96.12330213,1741,2.882170123,0,0.634261631
96.07365122,1739,2.639332108,0,0.595336599
95.96477721,1740,2.325631499,0,0.551108178
95.68644418,1733,1.837594125,0,0.472118602
95.26705743,1731,1.499748213,0,0.409104184
94.86977235,1715,1.518854256,0,0.419761703
94.60284035,1706,1.567217362,0,0.445166314
94.43517125,1712,1.55263138,0,0.430545224
94.33411843,1709,1.95220705,0,0.515059027
94.29314475,1709,2.16070939,0,0.492879071
94.28999293,1707,2.694352292,0,0.53817035
94.37688202,1712,2.798475525,0,0.583911232
94.66828927,1715,3.87072748,0,0.816349885
95.1847988,1728,3.300430557,0,0.703902674
95.80601882,1737,4.004917718,0,0.842350525
96.38284097,1744,3.283972913,0,0.768218276
96.84339594,1754,2.955421356,0,0.690076647
97.15624336,1758,2.589499845,0,0.623881213
97.29768619,1759,2.267397948,0,0.607197455
97.3124336,1761,2.137176791,0,0.60350198
97.28741359,1759,2.925899524,0,0.704986061
97.25348287,1763,2.52315783,0,0.619345649
97.21075819,1757,2.026889749,0,0.553701852
97.16966778,1761,2.114707193,0,0.567247433
97.11954994,1759,2.421502771,0,0.635194383
97.06075486,1756,2.350362249,0,0.60336051
97.00651241,1755,2.410712954,0,0.619778585
96.88075086,1755,2.104727493,0,0.572114779
96.52510094,1749,1.56874589,0,0.473799907
95.95932962,1736,1.277738025,0,0.541539767
95.45406548,1729,2.283301576,0,0.53994297
95.15133502,1721,2.151569947,0,0.412458636
94.93051299,1721,1.928568262,0,0.454676264
94.71159763,1717,1.935935635,0,0.526150583
94.55711949,1710,2.259904895,0,0.556222422
94.50606777,1711,2.033166816,0,0.536094122
94.51412242,1712,2.174133818,0,0.578542857
94.52171014,1714,1.86303302,0,0.502361912
94.47598928,1713,1.766660144,0,0.524457425
94.29376733,1709,1.79518931,0,0.521459191
93.8292434,1692,2.137481352,0,1.027274244
92.95751198,1682,0.50958741,0,0.987638679
91.73254314,1662,0.137301676,0,0.554133424
90.69590533,1640,0.080284462,0,0.311449782
90.3381931,1633,1.441623383,0,0.173778741
90.38072323,1627,4.017493478,0,0.299857905
90.87295206,1646,5.879228138,0,1.630058739
91.97511662,1671,2.891720617,0,1.089020117
92.9606638,1677,2.848519968,0,0.782587197
93.38152918,1690,2.32410461,0,0.677357861
93.45191984,1693,1.963110983,0,0.595317797
93.38771608,1690,2.213276198,0.065940438,0.628503847
93.24868576,1691,2.363871629,0,0.661847755
93.06424586,1685,2.106127577,0,0.627177355
92.94260892,1686,2.103417613,0,0.618136783
92.92564356,1683,2.667518695,0,0.685793178
93.09626992,1683,2.624916957,0,0.696250303
93.54301136,1698,3.237403291,0,0.841802298
94.10901615,1703,3.361925665,0,0.870855902
94.61381335,1710,3.191630359,0,0.791608301
94.97191469,1723,2.380848955,0,0.618266287
95.13507007,1721,2.13316964,0,0.600273159
95.18370928,1723,2.437907335,0,0.628852202
95.29581294,1722,3.36959939,0,0.854824742
95.61169544,1729,3.286867773,0,0.828840618
96.12271846,1740,2.791591117,0,0.695954238
96.58311779,1751,3.104897161,0,0.76839533
96.77677968,1753,2.359340987,0,0.628767468
96.67592141,1756,1.794431855,0,0.529689534
96.11680393,1739,1.196267971,0,1.297147235
95.08078871,1720,0.29950616,0,0.805026697
93.88636529,1695,0.365059757,0,0.19017041
92.3877717,1689,0.976173803,0,0.318145668
90.04168846,1653,0.178715786,0,0.5785429
87.09391872,1573,0.063397432,0,0.47185687
84.40989024,1540,0.016768206,0,0.38526806
82.26758585,1500,0,0,0.343871382
80.44330409,1457,0,0,0.313589397
78.85968915,1431,0,0,0.308232416
77.66985728,1407,0,0,0.300404028
77.07365726,1395,0.208615633,0,0.203378237
76.94178663,1393,1.504468626,0,0.14062607
77.17790083,1400,2.485427536,0,0.727597746
77.975545,1416,3.150410464,0,1.214590235
79.19541645,1436,3.046961429,0,1.165427676
80.44260368,1460,2.325955038,0,0.837553082
81.48877478,1469,1.687670055,0.053412287,0.595764447
82.14750536,1486,1.81127177,0.19611775,0.599322661
82.34891061,1495,1.498252288,0.100005078,0.500882514
82.33408538,1497,1.664507419,0,1.147841321
82.05874852,1480,0.40034349,0,1.09393449
81.33126155,1473,0.139426699,0,0.612340212
80.44170872,1458,0.053699946,0,0.412883544
79.63562078,1441,0.015912336,0,0.321005813
78.91856205,1431,0,0,0.305834401
78.30313982,1420,0,0,0.279791246
77.77417866,1409,0,0,0.279419018
77.33424671,1408,0.116180498,0,0.136480038
77.06509676,1402,0.303812753,0,0.102295464
76.98879157,1391,0.491913971,0,0.165517333
77.17766736,1398,2.329060624,0,0.51303353
77.90433719,1409,3.470282519,0,0.903776009
79.13631008,1435,3.420034046,0,1.187520157
80.49462818,1457,3.470712967,0,1.054956564
81.78022094,1479,3.866292538,0.232135824,1.056102022
82.99880831,1502,3.12422097,0.313016072,0.78953561
84.1798073,1520,4.054789411,0.217237514,0.991923194
85.31162232,1546,3.041867381,0.317944166,0.69377823
86.31156671,1566,2.557699097,0.255226004,0.592295967
87.07099992,1577,2.174790836,0.168026766,0.521457089
87.49972539,1584,2.005317415,0.25576426,0.464305663
87.62821074,1586,1.85122284,0.204928524,0.431082875
87.44116378,1587,3.150469998,0.131137703,0.902972589
86.67550475,1573,0.900017432,0.044274655,0.909189351
85.42061307,1545,0.213958533,0,0.457415847
84.16996273,1527,0.175408338,0,0.180981331
83.01585149,1506,1.13122776,0,0.25993218
81.69193104,1483,0.250337859,0,0.420251176
80.08364629,1451,0.079705404,0,0.369194075
78.28625229,1418,0.01775257,0,0.279778237
76.44189226,1383,0,0,0.225723406
74.58352414,1356,0,0,0.201606521
72.50343903,1318,0,0,0.170664819
69.87734958,1273,0,0,0.154881771
66.60754934,1207,0,0,0.084462138
62.85042309,1141,0.00484017,0,0.05824119
58.76753086,1057,0.017842105,0,0.054289669
54.35821114,829,0.038954729,0,0.062177924
49.48308341,789,0.063523607,0,0.068052903
44.35156867,744,0.103824001,0,0.072411923
39.76944356,750,0.141748977,0,0.07332641
36.39711185,751,0.18802193,0,0.082800048
34.09394786,796,0.574606103,0,0.221941982
32.10658855,1223,0.353735715,0,0.297888031
30.43767989,1243,0.09907768,0,0.292604693
29.75038836,1175,0.053096701,0,0.141163941
29.7885215,1161,0.796793495,0,0.305079304
30.76239527,1245,3.041431506,0,0.001866431
33.18116494,1354,3.13885257,0,0.709859453
36.17146482,1448,3.659229132,0,0.920258001
39.11596601,1578,2.63907057,0,0.643740632
41.89540517,1705,1.956009598,0.128974642,0.450902056
43.72124338,1793,1.703030271,0.274655605,0.355182125
44.25390113,1816,2.744334131,0.241932168,0.704334141
44.0022613,1796,0.658118131,0.441292987,0.727713279
43.49898164,1745,0.228201535,0,0.623373623
43.24734181,1696,0.363850946,0,0.321177632
43.84455352,1733,3.960744386,0,0
45.61797812,1859,4.839876513,0,0.615222487
47.59794427,1973,1.125588182,0.355677249,0.594146917
48.77186139,1407,0.428860561,0,0.275166513
49.65289263,1407,3.791564094,0,0.209109308
51.12440391,1462,4.75246677,0,0.407416242
53.33538687,1526,4.547044232,0,0.751253129
55.90439334,1592,4.75439316,0,0.6972436
58.54417959,1677,3.765015478,0.20415264,0.51908303
61.28264508,1747,6.346424274,0.215180219,0.814795287
64.19002483,1825,4.831328202,0.422841839,0.567050776
66.91214754,1912,4.19081227,0.443099524,0.448289428
68.77499047,1948,0.804802764,0.578717502,0.277253891
69.77003202,1152,0.859426084,0.068135055,0.213514557
70.94741226,1539,6.636586972,0,0
73.17707267,1600,6.585670858,1.461904552,0.593474285
76.32325149,1676,7.726527997,2.032708369,0.6593349
79.70064168,1750,5.354182964,1.533536564,0.433737012
82.71522225,1819,4.259496378,0.921408056,0.313412637
85.19169748,1864,6.081591657,0.456878193,0.428511253
87.20571108,1908,3.953170795,0.472670998,0.27386855
88.68387621,1947,5.433794021,0.284049971,0.344036015
89.42704446,1966,1.004112971,0.702227818,0.202580383
89.55770884,1214,0.339804086,0.119949241,0.100292007
89.38704357,1624,1.047157777,0,0.107234616
89.06618042,1611,1.900620542,0,0
88.61901095,1603,1.373090924,0,0.015165943
88.01265507,1600,1.102458954,0.007271019,0.097156729
87.24368858,1582,2.160149203,0.088412351,0.212572273
86.25456155,1561,0.613377279,0.246606101,0.208482431
85.02243302,1543,0.185321449,0,0.186908267
83.81030493,1516,0.067476275,0,0.05107035
83.02690232,1497,0.311518796,0,0
82.77351148,1498,0.616390148,0,0
82.80074944,1497,3.939433486,0,0
83.26725785,1504,5.578168255,0,0.017975239
84.45051371,1533,3.417641568,0,0.229163176
85.76676862,1539,2.190429953,0.110818695,0.160394612
86.48830215,1566,2.552309271,0,0.166903862
86.64320832,1573,1.642188011,0.012440507,0.101910416
86.56499646,1565,1.846647292,0.126483615,0.110823773
86.42328125,1572,1.984609696,0.061510404,0.113854324
86.31748124,1560,2.150936868,0.085792517,0.119982039
86.29471809,1560,2.571381209,0.047943812,0.142270312
86.4056544,1565,3.337384602,0.046518344,0.180644575
86.7680749,1574,3.993983502,0,0.210495838
87.39715502,1583,3.830623682,0,0.199940398
88.15355315,1595,5.580184684,0,0.281303487
88.84349065,1615,2.665108385,0.034914249,0.136877106
89.37638186,1623,3.466154677,0,0.165165996
89.92098539,1620,3.804837316,0,0.178179373
90.70318175,1643,4.321368167,0,0.201656767
91.59028317,1657,3.379062232,0,0.155085948
92.24765185,1673,2.372667167,0,0.105680408
92.55567426,1670,1.868434464,0.027194491,0.078418681
92.61396349,1678,2.244067312,0.037600407,0.091913381
92.55606337,1671,2.100519704,0,0.08175984
92.39177957,1671,1.895953136,0.023678999,0.074077678
92.15263029,1670,1.802820867,0.040055838,0.069365575
91.99869691,1663,1.926912348,0.031517446,0.073730677
91.98056421,1660,4.083633978,0,0.154252062
92.26508415,1676,4.682357691,0,0.135949895
92.91443709,1683,2.785084117,0.029008757,0.103230793
93.42433168,1696,2.23944234,0,0.082086208
93.55235009,1695,1.959208872,0,0.072630363
93.49413868,1693,2.354168042,0.018258052,0.085731087
93.38028401,1693,2.649703807,0,0.092711161
93.3237847,1684,2.855255958,0,0.088779563
93.36970012,1688,3.015261755,0,0.078225637
93.52238834,1696,2.585594101,0,0.071942166
93.73756821,1698,2.801213636,0,0.078092164
93.9028248,1700,2.342927538,0,0.066472781
93.96897413,1702,2.591706518,0,0.07561888
93.97827395,1704,2.307105576,0,0.059650727
93.91932322,1703,1.791034582,0,0.063640498
93.75535071,1698,1.932001539,0,0.068859028
93.58495782,1691,2.362386259,0,0.056932618
93.49343828,1693,2.294229311,0,0.042082914
93.4548382,1694,2.229110937,0,0.053758039
93.42121877,1693,2.025108421,0,0.043758978
93.34892145,1691,1.890985893,0,0.047038583
93.24603979,1688,2.092806734,0,0.047376415
93.17810053,1685,2.339975207,0,0.03808713
93.16339204,1687,2.617660852,0,0.041851896
93.18066868,1690,2.57524261,0,0.046828317
93.21078608,1690,2.345818924,0,0.042713372
93.22510547,1691,2.177543245,0,0.040570518
93.20930745,1688,1.78719527,0,0.033862141
93.161213,1684,2.021390279,0,0.052006795
93.10813789,1689,2.239528118,0,0.02432547
93.07447956,1686,2.192798931,0,0.02336099
93.05311721,1687,2.130788264,0,0.035245647
93.09455782,1685,2.92394831,0,0.039956155
93.29763626,1692,3.491631931,0,0.028904585
93.71278167,1696,3.582235276,0,0.028776536
94.33411843,1708,4.639473708,0,0.046018894
95.09573067,1724,3.986504922,0,0.052637376
95.87621493,1737,4.070613024,0,0.061443014
96.4541266,1747,3.178344657,0,0.041658317
96.67685528,1753,1.988578572,0,0.036329824
96.66599901,1754,1.839274546,0,0.045418206
96.52969248,1747,2.04551165,0,0.046237837
96.32883199,1742,2.228205166,0,0.04179777
96.16435363,1741,2.234202435,0,0.049030781
96.02380576,1740,2.40945015,0,0.039217955
95.89033976,1738,2.078703939,0,0.034311366
95.80524059,1735,2.051058846,0,0.040433015
95.77216593,1733,2.219449986,0,0.030818103
95.76204897,1734,2.137663452,0,0.029745539
95.74267111,1734,2.094549583,0,0.034088314
95.68601615,1735,2.138840878,0,0.034809144
95.58037178,1731,2.183909814,0,0.036433478
95.43783944,1730,2.138776031,0,0.04034967
95.28954821,1725,2.474498778,0,0.041310755
95.15748302,1725,2.645161335,0,0.035392349
95.0177912,1723,2.279509105,0,0.048525746
94.82354564,1719,1.845498301,0,0.045681933
94.63252972,1714,1.893572215,0,0.059374283
94.54750838,1711,2.212418134,0,0.054041075
94.55400658,1708,3.551660161,0,0.073448064
94.65474811,1713,3.193097098,0,0.065692516
94.92899545,1720,4.220817356,0,0.085068181
95.43924025,1727,4.056422618,0,0.091117886
96.17929559,1740,4.955304432,0,0.107621391
96.97981921,1756,4.060351357,0,0.117183654
97.62757678,1771,3.405697981,0,0.12761887
98.02272175,1777,3.203765031,0,0.110559026
98.17354222,1783,3.383893713,0,0.133587184
98.17937892,1781,3.015757431,0,0.119201183
98.0711664,1777,2.446269875,0,0.103463051
97.85777645,1770,2.425926936,0,0.12738498
97.67065167,1772,3.515389024,0,0.167993469
97.58099987,1768,2.823131532,0,0.149936598
97.55446232,1768,3.585369807,0,0.177558465
97.5595208,1768,3.294750833,0,0.171680442
97.57979362,1769,3.504062485,0,0.189286228
97.59364607,1770,3.101282055,0,0.176115307
97.53103768,1768,2.862869216,0,0.176217812
97.27904764,1762,2.605657919,0,0.175860153
96.82623603,1755,2.488595892,0,0.183797573
96.39144038,1745,2.267553862,0,0.177310916
96.17925668,1739,1.968189336,0,0.168200039
96.1546647,1741,2.055159713,0,0.176435197
96.19435429,1741,1.780723199,0,0.151739168
96.19124138,1740,1.418522537,0,0.155234877
96.08835972,1738,1.141639304,0,0.167659864
95.90458132,1737,0.999336009,0,0.160398135
95.63165697,1732,1.770982234,0,0.290466924
95.22203698,1725,0.565423873,0,0.289928196
94.76163765,1712,0.310981097,0,0.042306312
94.39509254,1705,0.665315873,0,0
94.06430699,1703,0.934733256,0,0
93.60515282,1697,0.935133011,0,0.047452543
92.97926343,1686,0.758755801,0,0.096332408
92.2420097,1670,0.703803281,0,0.108099865
91.4517976,1659,0.678140374,0,0.103172063
90.80384547,1645,0.850585159,0,0.107052171
90.50640696,1637,1.665046418,0,0.091700279
90.45586109,1641,2.720707198,0,0.107371671
90.6242695,1644,4.849356837,0,0.252935324
91.25646252,1656,6.221662674,0,0.550230203
92.30664149,1675,4.829320395,0,0.580386651
93.38491447,1696,3.331839517,0,0.475047207
94.22781256,1708,3.765839862,0,0.512804272
94.8617566,1716,3.944492196,0,0.507957115
95.27744677,1725,3.237955631,0,0.438876197
95.41021236,1728,2.42139961,0,0.338428593
95.34561949,1728,2.533761473,0,0.369494404
95.06067153,1714,2.033737854,0,0.332054374
94.55980437,1710,2.006869356,0,0.335333899
94.06407352,1706,1.938937284,0,0.316212025
93.75838579,1696,1.919375822,0,0.307621947
93.66791686,1695,1.841757403,0,0.293571004
93.75095372,1698,2.683477636,0,0.415166157
94.09395745,1701,3.341807063,0,0.438642539
94.64358055,1713,3.46764735,0,0.455346746
95.04596303,1727,1.959031611,0,0.292015616
95.15868927,1730,1.463641366,0,0.280688338
95.06074935,1717,1.290998763,0,0.295064541
94.78050966,1714,1.117614837,0,0.290309039
94.38590946,1710,1.026480311,0,0.261171346
94.0410769,1700,0.908671068,0,0.225864784
93.90395323,1696,1.001945689,0,0.240880816
93.91741656,1695,2.342795893,0,0.180436857
94.11337422,1702,2.788784084,0,0.241878799
94.63093436,1714,3.480071957,0,0.364853003
95.15040115,1728,2.406252717,0,0.31322404
95.33021059,1730,2.113904903,0,0.321981912
95.22647287,1730,1.506974235,0,0.272492251
94.83019948,1718,1.118719947,0,0.309711928
94.24800756,1702,0.994405179,0,0.354368396
93.79710261,1699,1.342762562,0,0.244254788
93.52748573,1693,1.602619679,0,0.223279063
93.31806473,1689,1.620299146,0,0.217064949
93.05128838,1685,1.879440014,0,0.269516788
92.45477708,1669,1.518011461,0,0.736278355
91.08949384,1655,0.307015258,0,0.532326047
88.64227995,1616,0.102063185,0,0.251058807
85.50847494,1548,0.043581669,0,0.122794445
82.76856974,1500,0.011283262,0,0.095981971
81.11682099,1468,0.01649054,0,0.073255193
80.503928,1475,1.314262538,0,0
80.49404451,1462,2.234058584,0,0.122175147
80.52988188,1464,2.170365438,0,0.438669686
80.3399944,1455,1.760810659,0,1.025712791
80.02123246,1441,0.53740708,0,0.474970661
79.80519653,1446,1.59856233,0,0.172387188
79.76698556,1445,2.027495903,0,0.246028026
79.84702625,1449,2.239901883,0,0.392068701
80.03360627,1451,2.218137789,0,0.457201106
80.30162779,1453,2.151140005,0,0.459794784
80.58517494,1459,2.141787222,0,0.434102
80.83269017,1462,2.131450203,0,0.412852909
81.07802635,1469,2.151676272,0,0.410209173
81.29709737,1473,2.178231951,0,0.417793777
81.38157395,1475,1.84400989,0,0.348499989
81.20491633,1471,1.833846031,0,0.723716516
80.54922084,1458,0.442840985,0,0.689604892
79.58818782,1438,0.157627667,0,0.127917657
78.85996153,1447,0.286480156,0,0.096742802
78.51038178,1430,0.747221305,0,0.080750273
78.37228533,1419,1.14329883,0,0.084361458
78.34189555,1415,1.37090523,0,0.178780974
78.38364745,1416,1.754397084,0,0.274388185
78.53295037,1426,1.987765297,0,0.339248442
78.73194312,1423,1.833201469,0,0.337565954
78.8352139,1426,1.556410532,0,0.315140235
78.79638035,1431,1.537189427,0,0.32386991
78.54337862,1427,2.048769862,0,0.432558458
77.97429984,1401,1.039319324,0,0.67552728
77.05190581,1394,0.321564627,0,0.520722487
75.90359237,1374,0.097935786,0,0.19786683
75.02672464,1359,0.101977936,0,0.083707103
74.74687407,1349,0.827440372,0,0.058834822
74.86209064,1357,1.812617868,0,0
