################################################################################
# START META
#
# ID: D_6_1499_70_EXA
# TOTAL KM: 5367.2
# TOTAL TIME [h]:  105.9 hours of data 
# NUMBER OF VEHICLES: 1
# AVERAGE MILEAGE OF VEHICLES [km]: n/a
# REFERENCE DOI: 10.5281/zenodo.4268034
# AVAILABLE MAPS: VEHICLE SPEED - CO2 - MEAN NOx - STD - Q25 - Q75 - COUNT, VEHICLE SPEED - CO2 - MEAN NH3 - STD - Q25 - Q75 - COUNT, ENGINE SPEED - CO2 - MEAN NOx - STD - Q25 - Q75 - COUNT, ENGINE SPEED - CO2 - MEAN NH3 - STD - Q25 - Q75 - COUNT
# END META
################################################################################
# START VEHICLE SPEED - CO2 - MEAN NOx - STD - Q25 - Q75 - COUNT
#
# NOTES: [SEMS]
# XLABEL: Vehicle Speed upper bin limit [km/h]
# YLABEL: CO2 upper bin limit [g/s]
# Z1LABEL: Average NOx emissions [mg/s]
# Z2LABEL: Standard deviation NOx emissions [mg/s]
# Z3LABEL: 0.25 quantile NOx emissions [mg/s]
# Z4LABEL: 0.75 quantile NOx emissions [mg/s]
# Z5LABEL: Count per bin [#]
# START DATA VEHICLE SPEED - CO2 - MEAN NOx - STD - Q25 - Q75 - COUNT
X,Y,Z1,Z2,Z3,Z4,Z5
5.278128676470589,9.975028899122291,0.0,0.0,0.0,0.0,0.0
5.278128676470589,10.178600917471725,0.0,0.0,0.0,0.0,0.0
5.278128676470589,10.38217293582116,0.0,0.0,0.0,0.0,0.0
5.278128676470589,10.585744954170593,0.0,0.0,0.0,0.0,0.0
5.278128676470589,10.789316972520028,0.0,0.0,0.0,0.0,0.0
5.278128676470589,10.992888990869464,0.0,0.0,0.0,0.0,0.0
5.278128676470589,11.196461009218897,0.0,0.0,0.0,0.0,0.0
5.278128676470589,11.400033027568332,0.0,0.0,0.0,0.0,0.0
5.278128676470589,11.603605045917767,0.0,0.0,0.0,0.0,0.0
5.278128676470589,11.8071770642672,0.0,0.0,0.0,0.0,0.0
5.278128676470589,12.010749082616636,0.0,0.0,0.0,0.0,0.0
5.278128676470589,12.214321100966071,0.0,0.0,0.0,0.0,0.0
5.278128676470589,12.417893119315504,0.0,0.0,0.0,0.0,0.0
5.278128676470589,12.62146513766494,0.0,0.0,0.0,0.0,0.0
5.278128676470589,12.825037156014373,0.0,0.0,0.0,0.0,0.0
5.278128676470589,13.028609174363808,0.0,0.0,0.0,0.0,0.0
5.278128676470589,13.232181192713243,0.0,0.0,0.0,0.0,0.0
5.278128676470589,13.435753211062677,0.0,0.0,0.0,0.0,0.0
5.278128676470589,13.639325229412112,0.0,0.0,0.0,0.0,0.0
5.278128676470589,13.842897247761545,0.0,0.0,0.0,0.0,0.0
5.278128676470589,14.04646926611098,0.0,0.0,0.0,0.0,0.0
5.278128676470589,14.250041284460416,0.0,0.0,0.0,0.0,0.0
5.278128676470589,14.453613302809849,0.0,0.0,0.0,0.0,0.0
10.556257352941177,0.2035720183494345,0.1961965558751173,0.16120307366827763,0.08489673718814926,0.2572874361585565,547.0
10.556257352941177,0.407144036698869,0.2539705382569373,0.25029804603744743,0.0927463089784667,0.33639945060376103,2269.0
10.556257352941177,0.6107160550483035,0.35573513237387777,0.4114780379613082,0.10234076440921501,0.45200387933914704,1041.0
10.556257352941177,0.814288073397738,0.6591506561954523,2.3597747062059633,0.08996056959029272,0.5664578102702017,308.0
10.556257352941177,1.0178600917471725,0.56143045813622,0.8467687948593657,0.11190868286226376,0.6795641624046606,246.0
10.556257352941177,1.221432110096607,0.4944051728092424,1.0350266188979702,0.0668469536155861,0.549361157024991,185.0
10.556257352941177,1.4250041284460415,0.7086895632786424,2.334497466084255,0.0,0.4397372433763963,132.0
10.556257352941177,1.628576146795476,0.7191055789993618,1.6464444051808709,0.0,0.541661899824028,123.0
10.556257352941177,1.8321481651449105,1.325905772707718,3.7807710117205247,0.0,0.7229702143934978,117.0
10.556257352941177,2.035720183494345,0.9291739438800246,2.69672694696494,0.0,0.7808077068140671,122.0
10.556257352941177,2.2392922018437798,2.9503366891409315,8.155700514388826,0.0,1.27247324780611,101.0
10.556257352941177,2.442864220193214,2.149046357277726,4.747743057970347,0.0250452862716492,1.57853511626901,125.0
10.556257352941177,2.6464362385426483,2.6232366455691416,4.842525107779188,0.11544026523074499,2.4717703793027948,114.0
10.556257352941177,2.850008256892083,3.999710743874643,7.219689890949199,0.19836567180856074,3.0527697786652874,98.0
10.556257352941177,3.0535802752415178,3.451007782619661,5.955937843569382,0.40647971184070375,3.796133232560507,96.0
10.556257352941177,3.257152293590952,3.7910371181085143,4.369391320461311,0.6386486450065495,5.44083647825388,55.0
10.556257352941177,3.4607243119403863,6.163880433642567,7.604651445608983,0.8918917565174691,10.882561946062902,61.0
10.556257352941177,3.664296330289821,5.769037517773663,5.932867048640579,1.59642438971529,8.062076823587821,33.0
10.556257352941177,3.8678683486392558,5.556589301154217,4.949540392177843,1.5465624620767175,8.005865000559227,34.0
10.556257352941177,4.07144036698869,7.746942363492738,5.08962395080072,3.39098036617334,11.92634987456845,19.0
10.556257352941177,4.275012385338124,4.3845231750510205,5.837814273296734,0.9685415340271122,5.69829606197027,8.0
10.556257352941177,4.4785844036875595,8.057891363501355,11.043076594110994,0.803205488780665,9.83081481535124,11.0
10.556257352941177,4.682156422036994,3.69776894650669,6.079855245162174,0.8291188541685725,1.8396545552481125,6.0
10.556257352941177,4.885728440386428,10.04454906572962,19.018215000001742,0.7636018849237856,6.444424561460728,6.0
10.556257352941177,5.089300458735862,3.4915172330176465,3.2282921521297503,0.546957074182575,5.983892702683674,6.0
10.556257352941177,5.292872477085297,4.232702119566663,3.7975189827894873,1.803973353981435,5.367894726802605,6.0
10.556257352941177,5.496444495434732,0.0,0.0,0.0,0.0,0.0
10.556257352941177,5.700016513784166,0.0,0.0,0.0,0.0,0.0
10.556257352941177,5.9035885321336,0.0,0.0,0.0,0.0,0.0
10.556257352941177,6.1071605504830355,8.569467834812142,7.373156097306728,2.974304038847745,14.016552733856232,6.0
10.556257352941177,6.31073256883247,11.19843171582882,7.239230829674618,5.68620113257272,13.2736062133415,5.0
10.556257352941177,6.514304587181904,0.0,0.0,0.0,0.0,0.0
10.556257352941177,6.717876605531338,0.0,0.0,0.0,0.0,0.0
10.556257352941177,6.921448623880773,0.0,0.0,0.0,0.0,0.0
10.556257352941177,7.125020642230208,0.0,0.0,0.0,0.0,0.0
10.556257352941177,7.328592660579642,0.0,0.0,0.0,0.0,0.0
10.556257352941177,7.532164678929076,0.0,0.0,0.0,0.0,0.0
10.556257352941177,7.7357366972785115,0.0,0.0,0.0,0.0,0.0
10.556257352941177,7.939308715627946,0.0,0.0,0.0,0.0,0.0
10.556257352941177,8.14288073397738,0.0,0.0,0.0,0.0,0.0
10.556257352941177,8.346452752326815,0.0,0.0,0.0,0.0,0.0
10.556257352941177,8.550024770676249,0.0,0.0,0.0,0.0,0.0
10.556257352941177,8.753596789025684,0.0,0.0,0.0,0.0,0.0
10.556257352941177,8.957168807375119,0.0,0.0,0.0,0.0,0.0
10.556257352941177,9.160740825724552,0.0,0.0,0.0,0.0,0.0
10.556257352941177,9.364312844073988,0.0,0.0,0.0,0.0,0.0
10.556257352941177,9.567884862423421,0.0,0.0,0.0,0.0,0.0
10.556257352941177,9.771456880772856,0.0,0.0,0.0,0.0,0.0
10.556257352941177,9.975028899122291,0.0,0.0,0.0,0.0,0.0
10.556257352941177,10.178600917471725,0.0,0.0,0.0,0.0,0.0
10.556257352941177,10.38217293582116,0.0,0.0,0.0,0.0,0.0
10.556257352941177,10.585744954170593,0.0,0.0,0.0,0.0,0.0
10.556257352941177,10.789316972520028,0.0,0.0,0.0,0.0,0.0
10.556257352941177,10.992888990869464,0.0,0.0,0.0,0.0,0.0
10.556257352941177,11.196461009218897,0.0,0.0,0.0,0.0,0.0
10.556257352941177,11.400033027568332,0.0,0.0,0.0,0.0,0.0
10.556257352941177,11.603605045917767,0.0,0.0,0.0,0.0,0.0
10.556257352941177,11.8071770642672,0.0,0.0,0.0,0.0,0.0
10.556257352941177,12.010749082616636,0.0,0.0,0.0,0.0,0.0
10.556257352941177,12.214321100966071,0.0,0.0,0.0,0.0,0.0
10.556257352941177,12.417893119315504,0.0,0.0,0.0,0.0,0.0
10.556257352941177,12.62146513766494,0.0,0.0,0.0,0.0,0.0
10.556257352941177,12.825037156014373,0.0,0.0,0.0,0.0,0.0
10.556257352941177,13.028609174363808,0.0,0.0,0.0,0.0,0.0
10.556257352941177,13.232181192713243,0.0,0.0,0.0,0.0,0.0
10.556257352941177,13.435753211062677,0.0,0.0,0.0,0.0,0.0
10.556257352941177,13.639325229412112,0.0,0.0,0.0,0.0,0.0
10.556257352941177,13.842897247761545,0.0,0.0,0.0,0.0,0.0
10.556257352941177,14.04646926611098,0.0,0.0,0.0,0.0,0.0
10.556257352941177,14.250041284460416,0.0,0.0,0.0,0.0,0.0
10.556257352941177,14.453613302809849,0.0,0.0,0.0,0.0,0.0
15.834386029411766,0.2035720183494345,0.22210700733666644,0.17895613373293695,0.10593897372294075,0.28933036737378726,1130.0
15.834386029411766,0.407144036698869,0.31349304159425984,0.34327202392303835,0.10230302550855902,0.3995533349706265,2152.0
15.834386029411766,0.6107160550483035,0.6673952553867397,2.0559744059863885,0.15804232582725974,0.7343112836210983,742.0
15.834386029411766,0.814288073397738,0.8956440236564034,2.1161309838841267,0.16250803572677924,1.0202589902829824,424.0
15.834386029411766,1.0178600917471725,1.0893224865802,1.575221506375592,0.18272268067619196,1.3189954117983897,285.0
15.834386029411766,1.221432110096607,1.366438407924159,1.7410483524898188,0.220018226226933,1.7940354918791552,239.0
15.834386029411766,1.4250041284460415,1.5620093906562773,2.2281795201280237,0.24663739817019725,2.1046911066763725,216.0
15.834386029411766,1.628576146795476,2.3019075733671577,6.47205235449031,0.1365793445468045,2.04600617300924,191.0
15.834386029411766,1.8321481651449105,2.3951842011970523,3.8068453314468167,0.20416751873766728,3.091928339812065,188.0
15.834386029411766,2.035720183494345,2.8395740506105676,4.137587423583417,0.3076000704025175,3.71723042676663,155.0
15.834386029411766,2.2392922018437798,3.053580265504745,3.8047329907816723,0.5417763752746656,4.265292197392695,179.0
15.834386029411766,2.442864220193214,3.5010984017085414,5.161368415545516,0.33360084760394026,4.454533202090973,144.0
15.834386029411766,2.6464362385426483,4.72782843424155,5.85308307109638,0.7969999198957529,6.2806927396803145,163.0
15.834386029411766,2.850008256892083,6.532546580590628,7.799870375355284,1.292766619804345,8.261852859686135,123.0
15.834386029411766,3.0535802752415178,8.159041789476754,8.854080616339683,1.3497235032172223,10.909459404518099,108.0
15.834386029411766,3.257152293590952,9.193901581316803,7.856712203189219,3.197519360261347,13.0591443602794,116.0
15.834386029411766,3.4607243119403863,8.006506931003717,6.678605114384086,3.2956925857717403,11.6669179687938,93.0
15.834386029411766,3.664296330289821,9.95742841573962,8.932538135824146,3.3371809275198476,12.4227963877962,66.0
15.834386029411766,3.8678683486392558,10.249413832154866,12.014933791963413,1.7984617625969752,15.38026314141205,54.0
15.834386029411766,4.07144036698869,8.607295756857626,7.808531863975909,2.12124169959804,13.4676089750181,51.0
15.834386029411766,4.275012385338124,6.77890267088961,13.64666089343555,0.8324556539714218,5.891098275628232,28.0
15.834386029411766,4.4785844036875595,8.181360107259936,8.101847234408327,0.8373634768192271,13.896253687562098,33.0
15.834386029411766,4.682156422036994,4.641730846516788,6.177558835741747,0.4553668206794722,5.721678363412297,10.0
15.834386029411766,4.885728440386428,5.501064659434097,5.51641978659233,1.6915529210718634,7.25694301496105,11.0
15.834386029411766,5.089300458735862,10.031424960724506,16.869417062692698,0.0,14.44416966956155,8.0
15.834386029411766,5.292872477085297,2.4795251904511977,3.036764865305214,0.7058109559976541,2.9105520699775296,13.0
15.834386029411766,5.496444495434732,3.199728949672741,2.789819444286901,1.1543948631342,5.67924867901358,9.0
15.834386029411766,5.700016513784166,1.035274345400911,0.9527647204393718,0.0565325476691946,1.80469704609252,5.0
15.834386029411766,5.9035885321336,6.592295987440263,7.389925264681102,1.7285988367590592,7.764764246822583,6.0
15.834386029411766,6.1071605504830355,0.0,0.0,0.0,0.0,0.0
15.834386029411766,6.31073256883247,0.0,0.0,0.0,0.0,0.0
15.834386029411766,6.514304587181904,9.193263309482326,9.101904628466809,1.1317352202503401,16.5963254934791,5.0
15.834386029411766,6.717876605531338,6.216923135153118,1.6717840941849227,5.31555062775684,7.293515329369139,5.0
15.834386029411766,6.921448623880773,0.0,0.0,0.0,0.0,0.0
15.834386029411766,7.125020642230208,21.514172426012546,13.676369862804977,16.45381069869865,20.4696407775062,6.0
15.834386029411766,7.328592660579642,0.0,0.0,0.0,0.0,0.0
15.834386029411766,7.532164678929076,0.0,0.0,0.0,0.0,0.0
15.834386029411766,7.7357366972785115,0.0,0.0,0.0,0.0,0.0
15.834386029411766,7.939308715627946,0.0,0.0,0.0,0.0,0.0
15.834386029411766,8.14288073397738,0.0,0.0,0.0,0.0,0.0
15.834386029411766,8.346452752326815,0.0,0.0,0.0,0.0,0.0
15.834386029411766,8.550024770676249,0.0,0.0,0.0,0.0,0.0
15.834386029411766,8.753596789025684,0.0,0.0,0.0,0.0,0.0
15.834386029411766,8.957168807375119,0.0,0.0,0.0,0.0,0.0
15.834386029411766,9.160740825724552,0.0,0.0,0.0,0.0,0.0
15.834386029411766,9.364312844073988,0.0,0.0,0.0,0.0,0.0
15.834386029411766,9.567884862423421,0.0,0.0,0.0,0.0,0.0
15.834386029411766,9.771456880772856,32.79012698469841,33.934195096721645,9.36222957051039,46.8584251546638,5.0
15.834386029411766,9.975028899122291,0.0,0.0,0.0,0.0,0.0
15.834386029411766,10.178600917471725,0.0,0.0,0.0,0.0,0.0
15.834386029411766,10.38217293582116,0.0,0.0,0.0,0.0,0.0
15.834386029411766,10.585744954170593,0.0,0.0,0.0,0.0,0.0
15.834386029411766,10.789316972520028,0.0,0.0,0.0,0.0,0.0
15.834386029411766,10.992888990869464,0.0,0.0,0.0,0.0,0.0
15.834386029411766,11.196461009218897,0.0,0.0,0.0,0.0,0.0
15.834386029411766,11.400033027568332,0.0,0.0,0.0,0.0,0.0
15.834386029411766,11.603605045917767,0.0,0.0,0.0,0.0,0.0
15.834386029411766,11.8071770642672,0.0,0.0,0.0,0.0,0.0
15.834386029411766,12.010749082616636,0.0,0.0,0.0,0.0,0.0
15.834386029411766,12.214321100966071,0.0,0.0,0.0,0.0,0.0
15.834386029411766,12.417893119315504,0.0,0.0,0.0,0.0,0.0
15.834386029411766,12.62146513766494,0.0,0.0,0.0,0.0,0.0
15.834386029411766,12.825037156014373,0.0,0.0,0.0,0.0,0.0
15.834386029411766,13.028609174363808,0.0,0.0,0.0,0.0,0.0
15.834386029411766,13.232181192713243,0.0,0.0,0.0,0.0,0.0
15.834386029411766,13.435753211062677,0.0,0.0,0.0,0.0,0.0
15.834386029411766,13.639325229412112,0.0,0.0,0.0,0.0,0.0
15.834386029411766,13.842897247761545,0.0,0.0,0.0,0.0,0.0
15.834386029411766,14.04646926611098,0.0,0.0,0.0,0.0,0.0
15.834386029411766,14.250041284460416,0.0,0.0,0.0,0.0,0.0
15.834386029411766,14.453613302809849,0.0,0.0,0.0,0.0,0.0
21.112514705882354,0.2035720183494345,0.25999821393727446,0.23851927179034282,0.1126743996713265,0.33321630442808026,1504.0
21.112514705882354,0.407144036698869,0.4526893833248926,0.4604855515811243,0.138409053796931,0.6322456245549446,1991.0
21.112514705882354,0.6107160550483035,0.7828071782214483,1.4790899750817317,0.21508246916825527,1.0018139867942892,838.0
21.112514705882354,0.814288073397738,1.5004801941373196,4.140651453371136,0.23868469893661828,1.314048559320785,774.0
21.112514705882354,1.0178600917471725,1.207195732501454,2.376060034235046,0.224043448028172,1.4811286199980098,512.0
21.112514705882354,1.221432110096607,1.8845114304273924,4.123544374405152,0.25029640851620877,2.074732051918877,438.0
21.112514705882354,1.4250041284460415,2.5535475434412405,4.315579588519346,0.285580707476291,3.48597731310647,377.0
21.112514705882354,1.628576146795476,2.655849950634245,3.3180678634147114,0.3968992109506029,4.11872668918452,384.0
21.112514705882354,1.8321481651449105,3.541345400415945,5.844254026173243,0.4492592315841101,4.43717690626625,330.0
21.112514705882354,2.035720183494345,4.24066504959256,5.036287449948727,0.888996356496011,5.93209137458647,323.0
21.112514705882354,2.2392922018437798,5.036600393064275,7.437992496381654,0.7465212912968775,6.596660879462493,254.0
21.112514705882354,2.442864220193214,5.867774439323716,7.396681924794434,0.9783573677603872,7.7306265724624454,238.0
21.112514705882354,2.6464362385426483,6.390563657788002,8.178646359411893,1.2424508487405075,8.911131669184181,178.0
21.112514705882354,2.850008256892083,9.104418242000037,13.809768127685262,1.54473046018244,9.995853799350416,164.0
21.112514705882354,3.0535802752415178,7.7443276422155325,10.749902214474321,1.02491101789537,10.3990975476878,129.0
21.112514705882354,3.257152293590952,6.33573055617721,9.055656513878041,1.4532048371026876,7.894832136693645,84.0
21.112514705882354,3.4607243119403863,7.671396061962539,8.52842146155061,0.886499878370103,10.314001087485149,63.0
21.112514705882354,3.664296330289821,7.405874865486791,5.879747879883085,2.6449950952665127,11.155303289036748,50.0
21.112514705882354,3.8678683486392558,9.798400167758247,11.255728423347284,2.3268187633909476,11.162157755454626,48.0
21.112514705882354,4.07144036698869,14.292346649270955,21.302149122906453,4.235832251329279,11.9518254201995,29.0
21.112514705882354,4.275012385338124,8.592680683320879,8.181893857105624,2.08700571605057,12.8441210836699,29.0
21.112514705882354,4.4785844036875595,13.138721376996438,13.34758056130076,5.0680094842867,14.282896293277052,23.0
21.112514705882354,4.682156422036994,11.185693944068033,12.069873046000886,2.37592714313018,19.783173301412447,23.0
21.112514705882354,4.885728440386428,17.282260967413773,21.056826366381937,2.16077906042631,32.8668945043475,25.0
21.112514705882354,5.089300458735862,14.647292890803906,13.222702132245704,5.404291989111004,19.72190175362965,18.0
21.112514705882354,5.292872477085297,11.439751913939984,16.06392668285327,1.078281532752515,17.969816665516348,7.0
21.112514705882354,5.496444495434732,24.736707635465383,20.437423384181976,7.340967142166731,39.804595594658004,11.0
21.112514705882354,5.700016513784166,12.826182560806462,10.883692172381835,6.42864617730035,18.557755310980497,10.0
21.112514705882354,5.9035885321336,14.856853685319543,19.972995579988787,4.40447777014774,18.2384530648994,9.0
21.112514705882354,6.1071605504830355,14.796306044847187,12.732421279599917,2.544863960401115,23.3146673312013,8.0
21.112514705882354,6.31073256883247,18.686275158427474,24.321644121847427,2.20614419649098,23.499425769423752,11.0
21.112514705882354,6.514304587181904,20.381941292573902,14.829471969756737,8.4467006241596,31.6207227175727,7.0
21.112514705882354,6.717876605531338,24.848234391125292,20.95668317039052,6.45720305633986,35.4284185789336,11.0
21.112514705882354,6.921448623880773,0.0,0.0,0.0,0.0,0.0
21.112514705882354,7.125020642230208,17.070706329409305,20.806063363873143,3.888098067554148,22.363584254827753,10.0
21.112514705882354,7.328592660579642,8.366916828324042,7.991888323647275,4.332635235550253,8.62492382344442,6.0
21.112514705882354,7.532164678929076,0.0,0.0,0.0,0.0,0.0
21.112514705882354,7.7357366972785115,0.0,0.0,0.0,0.0,0.0
21.112514705882354,7.939308715627946,23.4083913211323,31.497820476443568,2.8553596884796275,24.796968950088974,6.0
21.112514705882354,8.14288073397738,0.0,0.0,0.0,0.0,0.0
21.112514705882354,8.346452752326815,28.040828340171508,17.99579753872021,15.4551567585625,37.9631444111642,5.0
21.112514705882354,8.550024770676249,19.576275315259355,24.164167130617724,2.15162760184477,32.7722622521883,5.0
21.112514705882354,8.753596789025684,0.0,0.0,0.0,0.0,0.0
21.112514705882354,8.957168807375119,0.0,0.0,0.0,0.0,0.0
21.112514705882354,9.160740825724552,0.0,0.0,0.0,0.0,0.0
21.112514705882354,9.364312844073988,13.94606698951109,16.85509808282529,3.3466249217051827,18.508700451404966,6.0
21.112514705882354,9.567884862423421,0.0,0.0,0.0,0.0,0.0
21.112514705882354,9.771456880772856,0.0,0.0,0.0,0.0,0.0
21.112514705882354,9.975028899122291,0.0,0.0,0.0,0.0,0.0
21.112514705882354,10.178600917471725,0.0,0.0,0.0,0.0,0.0
21.112514705882354,10.38217293582116,0.0,0.0,0.0,0.0,0.0
21.112514705882354,10.585744954170593,0.0,0.0,0.0,0.0,0.0
21.112514705882354,10.789316972520028,0.0,0.0,0.0,0.0,0.0
21.112514705882354,10.992888990869464,0.0,0.0,0.0,0.0,0.0
21.112514705882354,11.196461009218897,24.029691647765187,27.215023354221866,8.563288588882864,26.08797513021885,7.0
21.112514705882354,11.400033027568332,0.0,0.0,0.0,0.0,0.0
21.112514705882354,11.603605045917767,0.0,0.0,0.0,0.0,0.0
21.112514705882354,11.8071770642672,0.0,0.0,0.0,0.0,0.0
21.112514705882354,12.010749082616636,0.0,0.0,0.0,0.0,0.0
21.112514705882354,12.214321100966071,0.0,0.0,0.0,0.0,0.0
21.112514705882354,12.417893119315504,0.0,0.0,0.0,0.0,0.0
21.112514705882354,12.62146513766494,37.92362110236256,17.35137774864033,27.814430264991397,41.385093446628105,5.0
21.112514705882354,12.825037156014373,0.0,0.0,0.0,0.0,0.0
21.112514705882354,13.028609174363808,0.0,0.0,0.0,0.0,0.0
21.112514705882354,13.232181192713243,0.0,0.0,0.0,0.0,0.0
21.112514705882354,13.435753211062677,0.0,0.0,0.0,0.0,0.0
21.112514705882354,13.639325229412112,0.0,0.0,0.0,0.0,0.0
21.112514705882354,13.842897247761545,0.0,0.0,0.0,0.0,0.0
21.112514705882354,14.04646926611098,0.0,0.0,0.0,0.0,0.0
21.112514705882354,14.250041284460416,0.0,0.0,0.0,0.0,0.0
21.112514705882354,14.453613302809849,0.0,0.0,0.0,0.0,0.0
26.39064338235294,0.2035720183494345,0.2994089106039953,0.3774501891787998,0.13324564003674977,0.37241156986178,1936.0
26.39064338235294,0.407144036698869,0.5753892090100421,0.8597020273053564,0.18917164544803103,0.754276419486794,1957.0
26.39064338235294,0.6107160550483035,1.1026068868124865,1.8337968915207374,0.32195141662028026,1.352165571064995,1178.0
26.39064338235294,0.814288073397738,1.3092031717971775,2.4114853000402365,0.4125866501611305,1.4421202849124475,1418.0
26.39064338235294,1.0178600917471725,1.4614090841980385,2.368739056478882,0.7144564109663392,1.5005142242029252,1840.0
